time,open,high,low,close,"VN100TRI, HOSE: Open","VN100TRI, HOSE: High","VN100TRI, HOSE: Low","VN100TRI, HOSE: Close","VN30TRI, HOSE: Open","VN30TRI, HOSE: High","VN30TRI, HOSE: Low","VN30TRI, HOSE: Close","VNMIDCAPTRI, HOSE: Open","VNMIDCAPTRI, HOSE: High","VNMIDCAPTRI, HOSE: Low","VNMIDCAPTRI, HOSE: Close",Volume,Volume MA,RSI,K,D
2019-12-17T09:00:00+07:00,952.03998,952.03998,952.03998,952.03998,930,930,930,930,955.32001,955.32001,955.32001,955.32001,1059.29,1059.29,1059.29,1059.29,NaN,NaN,64.98833991766645,99.92127358971378,99.9737578632379
2019-12-18T09:00:00+07:00,948.56,948.56,948.56,948.56,924.70001,924.70001,924.70001,924.70001,950.60999,950.60999,950.60999,950.60999,1051.5601,1051.5601,1051.5601,1051.5601,NaN,NaN,59.42224370798327,93.11174900796588,97.67767419922654
2019-12-19T09:00:00+07:00,947.46997,947.46997,947.46997,947.46997,923.81,923.81,923.81,923.81,949.59003,949.59003,949.59003,949.59003,1046.6899,1046.6899,1046.6899,1046.6899,NaN,NaN,57.75368552413248,84.28452154258791,92.43918138008918
2019-12-20T09:00:00+07:00,954.45001,954.45001,954.45001,954.45001,928.70001,928.70001,928.70001,928.70001,956.34998,956.34998,956.34998,956.34998,1045,1045,1045,1045,NaN,NaN,64.60717409702833,83.82359702530925,87.07328919195434
2019-12-23T09:00:00+07:00,953.32001,953.32001,953.32001,953.32001,928.07001,928.07001,928.07001,928.07001,956.15997,956.15997,956.15997,956.15997,1046.39,1046.39,1046.39,1046.39,NaN,NaN,62.83013861775377,86.8790983277084,84.99573896520184
2019-12-24T09:00:00+07:00,955.65997,955.65997,955.65997,955.65997,929.53003,929.53003,929.53003,929.53003,958.01001,958.01001,958.01001,958.01001,1047.77,1047.77,1047.77,1047.77,NaN,NaN,64.97830160873607,95.56969366438841,88.757463005802
2019-12-25T09:00:00+07:00,955.90997,955.90997,955.90997,955.90997,932.45001,932.45001,932.45001,932.45001,961.64001,961.64001,961.64001,961.64001,1052.3199,1052.3199,1052.3199,1052.3199,NaN,NaN,65.20964198900957,96.10934459195329,92.85271219468335
2019-12-26T09:00:00+07:00,950.07001,950.07001,950.07001,950.07001,932.67999,932.67999,932.67999,932.67999,961.17999,961.17999,961.17999,961.17999,1052.58,1052.58,1052.58,1052.58,NaN,NaN,55.91748719819365,77.3942377019953,89.69109198611231
2019-12-27T09:00:00+07:00,946.44,946.44,946.44,946.44,936.57001,936.57001,936.57001,936.57001,965.92999,965.92999,965.92999,965.92999,1054.47,1054.47,1054.47,1054.47,NaN,NaN,51.04817651254194,44.19753649735992,72.5670395971028
2019-12-30T09:00:00+07:00,940.60999,940.60999,940.60999,940.60999,940.46002,940.46002,940.46002,940.46002,970.59998,970.59998,970.59998,970.59998,1054.7,1054.7,1054.7,1054.7,NaN,NaN,44.366022311573644,10.864203164026586,44.151992454460576
2019-12-31T09:00:00+07:00,939.01001,939.01001,939.01001,939.01001,938.79999,938.79999,938.79999,938.79999,969.23999,969.23999,969.23999,969.23999,1053.95,1053.95,1053.95,1053.95,NaN,NaN,42.71355851925507,0,18.353913220462143
2020-01-02T09:00:00+07:00,939.85999,939.85999,939.85999,939.85999,945.59998,945.59998,945.59998,945.59998,977.85999,977.85999,977.85999,977.85999,1056.5699,1056.5699,1056.5699,1056.5699,NaN,NaN,43.90879830166088,1.7710338839095867,4.211745682645364
2020-01-03T09:00:00+07:00,936.35999,936.35999,936.35999,936.35999,943.26001,943.26001,943.26001,943.26001,973.89001,973.89001,973.89001,973.89001,1055.65,1055.65,1055.65,1055.65,NaN,NaN,40.19029313829662,1.7710338839095867,1.1806892559396978
2020-01-06T09:00:00+07:00,922.88,922.88,922.88,922.88,932.89001,932.89001,932.89001,932.89001,961.83002,961.83002,961.83002,961.83002,1053.9301,1053.9301,1053.9301,1053.9301,NaN,NaN,29.742928132718887,1.7710338839095867,1.7710338839095598
2020-01-07T09:00:00+07:00,920.15002,920.15002,920.15002,920.15002,936.83002,936.83002,936.83002,936.83002,966.64001,966.64001,966.64001,966.64001,1053.79,1053.79,1053.79,1053.79,NaN,NaN,28.14714272884872,0,1.1806892559396978
2020-01-08T09:00:00+07:00,904.59998,904.59998,904.59998,904.59998,924.35999,924.35999,924.35999,924.35999,953.94,953.94,953.94,953.94,1037.0699,1037.0699,1037.0699,1037.0699,NaN,NaN,21.177359098742244,0,0.5903446279698354
2020-01-09T09:00:00+07:00,908.12,908.12,908.12,908.12,936.25,936.25,936.25,936.25,967.81,967.81,967.81,967.81,1045.45,1045.45,1045.45,1045.45,NaN,NaN,25.664595924348617,3.396929503435013,1.1323098344783376
2020-01-10T09:00:00+07:00,903.59998,903.59998,903.59998,903.59998,942.96997,942.96997,942.96997,942.96997,976.37,976.37,976.37,976.37,1047.3101,1047.3101,1047.3101,1047.3101,NaN,NaN,23.791621046665227,5.3759789464977885,2.9243028166442673
2020-01-13T09:00:00+07:00,897.62,897.62,897.62,897.62,940.23999,940.23999,940.23999,940.23999,972.26001,972.26001,972.26001,972.26001,1044.6801,1044.6801,1044.6801,1044.6801,NaN,NaN,21.550810276117176,5.658689080110141,4.810532510014315
2020-01-14T09:00:00+07:00,895.89001,895.89001,895.89001,895.89001,944.01001,944.01001,944.01001,944.01001,975.54999,975.54999,975.54999,975.54999,1054.53,1054.53,1054.53,1054.53,NaN,NaN,20.936464276653624,2.261759576675128,4.432142534427686
2020-01-15T09:00:00+07:00,895.34998,895.34998,895.34998,895.34998,944.81,944.81,944.81,944.81,976.20001,976.20001,976.20001,976.20001,1059.37,1059.37,1059.37,1059.37,NaN,NaN,20.73773142976937,0.2827101336123527,2.734386263465874
2020-01-16T09:00:00+07:00,895.42999,895.42999,895.42999,895.42999,949.78003,949.78003,949.78003,949.78003,983.47998,983.47998,983.47998,983.47998,1061.25,1061.25,1061.25,1061.25,NaN,NaN,20.857594838753585,0.13181749575862894,0.8920957353487039
2020-01-17T09:00:00+07:00,892.34003,892.34003,892.34003,892.34003,951.44,951.44,951.44,951.44,986.65997,986.65997,986.65997,986.65997,1058.63,1058.63,1058.63,1058.63,NaN,NaN,19.623389497745663,0.13181749575862894,0.18211504170987078
2020-01-20T09:00:00+07:00,891.09003,891.09003,891.09003,891.09003,952.53998,952.53998,952.53998,952.53998,989.47998,989.47998,989.47998,989.47998,1054.8,1054.8,1054.8,1054.8,NaN,NaN,19.13023240956288,0.13181749575862894,0.13181749575862953
2020-01-21T09:00:00+07:00,895.10999,895.10999,895.10999,895.10999,961.90997,961.90997,961.90997,961.90997,999.53998,999.53998,999.53998,999.53998,1061.98,1061.98,1061.98,1061.98,NaN,NaN,25.60537335504796,8.710674881511244,2.991436624342834
2020-01-22T09:00:00+07:00,905.88,905.88,905.88,905.88,966,966,966,966,1002.37,1002.37,1002.37,1002.37,1070.23,1070.23,1070.23,1070.23,NaN,NaN,39.56648354280328,41.05665810930851,16.63305016219279
2020-01-30T09:00:00+07:00,896.15997,896.15997,896.15997,896.15997,934.87,934.87,934.87,934.87,965.69,965.69,965.69,965.69,1047.66,1047.66,1047.66,1047.66,NaN,NaN,33.462980223286465,64.43463762925869,38.067323540026145
2020-01-31T09:00:00+07:00,878.82001,878.82001,878.82001,878.82001,907.92999,907.92999,907.92999,907.92999,935.71002,935.71002,935.71002,935.71002,1017.79,1017.79,1017.79,1017.79,NaN,NaN,25.813066998362544,66.62425710739439,57.371850948653865
2020-02-03T09:00:00+07:00,854.78998,854.78998,854.78998,854.78998,899.06,899.06,899.06,899.06,929.14001,929.14001,929.14001,929.14001,995.21997,995.21997,995.21997,995.21997,NaN,NaN,19.246543048567844,34.46798682033601,55.17562718566304
2020-02-04T09:00:00+07:00,847.75,847.75,847.75,847.75,899.35999,899.35999,899.35999,899.35999,932.28003,932.28003,932.28003,932.28003,990.10999,990.10999,990.10999,990.10999,NaN,NaN,17.81658839148436,11.090007300385826,37.39408374270541
2020-02-05T09:00:00+07:00,852.14001,852.14001,852.14001,852.14001,899.98999,899.98999,899.98999,899.98999,932.04999,932.04999,932.04999,932.04999,993.62,993.62,993.62,993.62,NaN,NaN,21.722181643945746,6.175325323832065,17.244439814851308
2020-02-06T09:00:00+07:00,866.98999,866.98999,866.98999,866.98999,917.53003,917.53003,917.53003,917.53003,951.40002,951.40002,951.40002,951.40002,1012.99,1012.99,1012.99,1012.99,NaN,NaN,33.27383285916564,29.67499013279686,15.646774252338256
2020-02-07T09:00:00+07:00,868.89001,868.89001,868.89001,868.89001,919.65002,919.65002,919.65002,919.65002,952.09003,952.09003,952.09003,952.09003,1015.42,1015.42,1015.42,1015.42,NaN,NaN,34.60360175824684,55.40233770538888,30.41755105400594
2020-02-10T09:00:00+07:00,863.72998,863.72998,863.72998,863.72998,909.78998,909.78998,909.78998,909.78998,940.38,940.38,940.38,940.38,1011.47,1011.47,1011.47,1011.47,NaN,NaN,32.69780190871458,72.22329276196727,52.433540200051006
2020-02-11T09:00:00+07:00,870.78998,870.78998,870.78998,870.78998,912.83002,912.83002,912.83002,912.83002,944.26001,944.26001,944.26001,944.26001,1016.84,1016.84,1016.84,1016.84,NaN,NaN,37.74948491002161,79.08256268751228,68.90273105162281
2020-02-12T09:00:00+07:00,882.76001,882.76001,882.76001,882.76001,919.27002,919.27002,919.27002,919.27002,951.79999,951.79999,951.79999,951.79999,1028.74,1028.74,1028.74,1028.74,NaN,NaN,45.25266007509645,86.68854844825358,79.33146796591105
2020-02-13T09:00:00+07:00,890.57001,890.57001,890.57001,890.57001,920.33002,920.33002,920.33002,920.33002,953.20001,953.20001,953.20001,953.20001,1029.86,1029.86,1029.86,1029.86,NaN,NaN,49.527296500186566,97.21531434191536,87.66214182589374
2020-02-14T09:00:00+07:00,892.59003,892.59003,892.59003,892.59003,921.73999,921.73999,921.73999,921.73999,955.08002,955.08002,955.08002,955.08002,1031.13,1031.13,1031.13,1031.13,NaN,NaN,50.601627528603395,100,94.63462093005631
2020-02-17T09:00:00+07:00,894,894,894,894,920.37,920.37,920.37,920.37,955.53003,955.53003,955.53003,955.53003,1027.33,1027.33,1027.33,1027.33,NaN,NaN,51.37955545614141,100,99.07177144730512
2020-02-18T09:00:00+07:00,897.5,897.5,897.5,897.5,914.70001,914.70001,914.70001,914.70001,950.5,950.5,950.5,950.5,1028.77,1028.77,1028.77,1028.77,NaN,NaN,53.34372789641666,100,100
2020-02-19T09:00:00+07:00,906.03998,906.03998,906.03998,906.03998,916.51001,916.51001,916.51001,916.51001,952.84998,952.84998,952.84998,952.84998,1028.9301,1028.9301,1028.9301,1028.9301,NaN,NaN,57.82115816493773,100,100
2020-02-20T09:00:00+07:00,911.65997,911.65997,911.65997,911.65997,925.64001,925.64001,925.64001,925.64001,961.19,961.19,961.19,961.19,1034.9399,1034.9399,1034.9399,1034.9399,NaN,NaN,60.50712658089291,100,100
2020-02-21T09:00:00+07:00,905.16998,905.16998,905.16998,905.16998,923.19,923.19,923.19,923.19,958.41998,958.41998,958.41998,958.41998,1031.09,1031.09,1031.09,1031.09,NaN,NaN,56.06689212726237,96.53300657714037,98.84433552571346
2020-02-24T09:00:00+07:00,873.40002,873.40002,873.40002,873.40002,891.09998,891.09998,891.09998,891.09998,923.69,923.69,923.69,923.69,994.20001,994.20001,994.20001,994.20001,NaN,NaN,40.42714390357566,79.27546613203437,91.93615756972491
2020-02-25T09:00:00+07:00,875.16998,875.16998,875.16998,875.16998,900.63,900.63,900.63,900.63,937.13,937.13,937.13,937.13,998.66998,998.66998,998.66998,998.66998,NaN,NaN,41.40775072818059,56.382214704249556,77.39689580447477
2020-02-26T09:00:00+07:00,867.75,867.75,867.75,867.75,890.83002,890.83002,890.83002,890.83002,928.41998,928.41998,928.41998,928.41998,987.47998,987.47998,987.47998,987.47998,NaN,NaN,38.543435094750514,33.52267707436027,56.3934526368814
2020-02-27T09:00:00+07:00,877.85999,877.85999,877.85999,877.85999,896.81,896.81,896.81,896.81,935.77002,935.77002,935.77002,935.77002,991.46997,991.46997,991.46997,991.46997,NaN,NaN,44.20654705459341,31.241711738337255,40.382201172315696
2020-02-28T09:00:00+07:00,864.64001,864.64001,864.64001,864.64001,881.08002,881.08002,881.08002,881.08002,917.71002,917.71002,917.71002,917.71002,975.90002,975.90002,975.90002,975.90002,NaN,NaN,39.12903711454082,22.82227301493498,29.195553942544176
2020-03-02T09:00:00+07:00,867.04999,867.04999,867.04999,867.04999,884.51001,884.51001,884.51001,884.51001,921.92999,921.92999,921.92999,921.92999,979.42999,979.42999,979.42999,979.42999,NaN,NaN,40.47136144582816,18.7414001821911,24.268461645154456
2020-03-03T09:00:00+07:00,877.72998,877.72998,877.72998,877.72998,888.31,888.31,888.31,888.31,924.77002,924.77002,924.77002,924.77002,990.59003,990.59003,990.59003,990.59003,NaN,NaN,46.13972796617,16.47513387117922,19.346269022768443
2020-03-04T09:00:00+07:00,882.77002,882.77002,882.77002,882.77002,889.03998,889.03998,889.03998,889.03998,924.77002,924.77002,924.77002,924.77002,996.38,996.38,996.38,996.38,NaN,NaN,48.625860928363366,29.756147121990626,21.65756039178699
2020-03-05T09:00:00+07:00,883.96997,883.96997,883.96997,883.96997,890.14001,890.14001,890.14001,890.14001,926.02002,926.02002,926.02002,926.02002,996.46997,996.46997,996.46997,996.46997,NaN,NaN,49.22676410811926,43.04383856465358,29.758373185941153
2020-03-06T09:00:00+07:00,887.03003,887.03003,887.03003,887.03003,887.34998,887.34998,887.34998,887.34998,922.53998,922.53998,922.53998,922.53998,996.03003,996.03003,996.03003,996.03003,NaN,NaN,50.806974642830255,50.127114584996775,40.975700090547
2020-03-09T09:00:00+07:00,841.71002,841.71002,841.71002,841.71002,831.09998,831.09998,831.09998,831.09998,863.91998,863.91998,863.91998,863.91998,938.17999,938.17999,938.17999,938.17999,NaN,NaN,33.95298273800077,34.825458152039104,42.665470433896495
2020-03-10T09:00:00+07:00,842.78003,842.78003,842.78003,842.78003,837.81,837.81,837.81,837.81,871.27002,871.27002,871.27002,871.27002,938.22998,938.22998,938.22998,938.22998,NaN,NaN,34.50540027973871,19.305285265993145,34.75261933434302
2020-03-11T09:00:00+07:00,824.72998,824.72998,824.72998,824.72998,810.53998,810.53998,810.53998,810.53998,836.66998,836.66998,836.66998,836.66998,914.26001,914.26001,914.26001,914.26001,NaN,NaN,29.95400635589249,0.6934480044575082,18.274730474163263
2020-03-12T09:00:00+07:00,792.63,792.63,792.63,792.63,769.77002,769.77002,769.77002,769.77002,793.69,793.69,793.69,793.69,868.56,868.56,868.56,868.56,NaN,NaN,23.913075925458983,0.6934480044575082,6.897393758302731
2020-03-13T09:00:00+07:00,782.15997,782.15997,782.15997,782.15997,765.07001,765.07001,765.07001,765.07001,790.85999,790.85999,790.85999,790.85999,851.46002,851.46002,851.46002,851.46002,NaN,NaN,22.33114418509227,0,0.4622986696383495
2020-03-16T09:00:00+07:00,783.79999,783.79999,783.79999,783.79999,749.47998,749.47998,749.47998,749.47998,770.47998,770.47998,770.47998,770.47998,844.73999,844.73999,844.73999,844.73999,NaN,NaN,23.18831132125382,1.0033855874530777,0.5656111973035393
2020-03-17T09:00:00+07:00,792.25,792.25,792.25,792.25,749.28003,749.28003,749.28003,749.28003,772.19,772.19,772.19,772.19,858.70001,858.70001,858.70001,858.70001,NaN,NaN,27.620583713661986,7.195115490256048,2.7328336925697188
2020-03-18T09:00:00+07:00,804.90997,804.90997,804.90997,804.90997,750.35999,750.35999,750.35999,750.35999,773.21002,773.21002,773.21002,773.21002,863.19,863.19,863.19,863.19,NaN,NaN,33.785307639475874,20.603168647690904,9.600556575133353
2020-03-19T09:00:00+07:00,787.85999,787.85999,787.85999,787.85999,730.02002,730.02002,730.02002,730.02002,749.91998,749.91998,749.91998,749.91998,847.17999,847.17999,847.17999,847.17999,NaN,NaN,30.070661729360836,28.659533522131074,18.81927255335935
2020-03-20T09:00:00+07:00,779.09003,779.09003,779.09003,779.09003,719.59998,719.59998,719.59998,719.59998,743.46002,743.46002,743.46002,743.46002,839.46997,839.46997,839.46997,839.46997,NaN,NaN,28.344367808764233,29.506783141039104,26.25649510362037
2020-03-23T09:00:00+07:00,736.75,736.75,736.75,736.75,676.17999,676.17999,676.17999,676.17999,698.39001,698.39001,698.39001,698.39001,795.44,795.44,795.44,795.44,NaN,NaN,21.82894348777087,16.098729983604247,24.755015548924817
2020-03-24T09:00:00+07:00,735.46002,735.46002,735.46002,735.46002,666.29999,666.29999,666.29999,666.29999,690.19,690.19,690.19,690.19,791.78998,791.78998,791.78998,791.78998,NaN,NaN,21.665539766755856,7.038979521710999,17.54816421545146
2020-03-25T09:00:00+07:00,748.71997,748.71997,748.71997,748.71997,695.06,695.06,695.06,695.06,719.84998,719.84998,719.84998,719.84998,812,812,812,812,NaN,NaN,27.66001579640738,6.856761463695218,9.998156989670164
2020-03-26T09:00:00+07:00,736.84003,736.84003,736.84003,736.84003,692.53003,692.53003,692.53003,692.53003,713.65997,713.65997,713.65997,713.65997,796.34998,796.34998,796.34998,796.34998,NaN,NaN,25.758189896890684,17.481617618990157,10.4591195347988
2020-03-27T09:00:00+07:00,725.34003,725.34003,725.34003,725.34003,689.63,689.63,689.63,689.63,708.72998,708.72998,708.72998,708.72998,787.96002,787.96002,787.96002,787.96002,NaN,NaN,24.03537909349589,23.63391531294045,15.990764798541951
2020-03-30T09:00:00+07:00,697.57001,697.57001,697.57001,697.57001,658.65997,658.65997,658.65997,658.65997,676.82001,676.82001,676.82001,676.82001,760.44,760.44,760.44,760.44,NaN,NaN,20.47421112276558,16.777153849245234,19.297562260391956
2020-03-31T09:00:00+07:00,689.98999,689.98999,689.98999,689.98999,655.53998,655.53998,655.53998,655.53998,674.32001,674.32001,674.32001,674.32001,748.09998,748.09998,748.09998,748.09998,NaN,NaN,19.619709489517916,6.152297693950295,15.521122285378668
2020-04-01T09:00:00+07:00,706.14001,706.14001,706.14001,706.14001,672.75,672.75,672.75,672.75,694.5,694.5,694.5,694.5,760.85999,760.85999,760.85999,760.85999,NaN,NaN,26.644388113926325,16.52990234991538,13.153117964370312
2020-04-03T09:00:00+07:00,724.19,724.19,724.19,724.19,693.59998,693.59998,693.59998,693.59998,716.98999,716.98999,716.98999,716.98999,775.34003,775.34003,775.34003,775.34003,NaN,NaN,33.62611290431741,49.48863158141171,24.056943875092472
2020-04-06T09:00:00+07:00,745.96002,745.96002,745.96002,745.96002,728.46002,728.46002,728.46002,728.46002,753.98999,753.98999,753.98999,753.98999,807.78998,807.78998,807.78998,807.78998,NaN,NaN,40.92863580857401,82.82196491474504,49.61349961535738
2020-04-07T09:00:00+07:00,747.38,747.38,747.38,747.38,741.17999,741.17999,741.17999,741.17999,766.09998,766.09998,766.09998,766.09998,816.46002,816.46002,816.46002,816.46002,NaN,NaN,41.381655735413275,99.62539589816299,77.31199746477326
2020-04-08T09:00:00+07:00,752.34003,752.34003,752.34003,752.34003,741.07001,741.07001,741.07001,741.07001,763.40002,763.40002,763.40002,763.40002,822.37,822.37,822.37,822.37,NaN,NaN,43.02530471815923,100,94.14912027096936
2020-04-09T09:00:00+07:00,762.72998,762.72998,762.72998,762.72998,748.79999,748.79999,748.79999,748.79999,770.78003,770.78003,770.78003,770.78003,832.90002,832.90002,832.90002,832.90002,NaN,NaN,46.414794040374,100,99.87513196605435
2020-04-10T09:00:00+07:00,764.91998,764.91998,764.91998,764.91998,745.53998,745.53998,745.53998,745.53998,768.45001,768.45001,768.45001,768.45001,830.38,830.38,830.38,830.38,NaN,NaN,47.128775555261974,100,100.00000000000001
2020-04-13T09:00:00+07:00,772.04999,772.04999,772.04999,772.04999,755.39001,755.39001,755.39001,755.39001,780.19,780.19,780.19,780.19,835.87,835.87,835.87,835.87,NaN,NaN,49.488509059649566,100,100.00000000000001
2020-04-14T09:00:00+07:00,775.75,775.75,775.75,775.75,761.57001,761.57001,761.57001,761.57001,788.40997,788.40997,788.40997,788.40997,836.95001,836.95001,836.95001,836.95001,NaN,NaN,50.71773493326423,100,100.00000000000001
2020-04-15T09:00:00+07:00,789.53998,789.53998,789.53998,789.53998,771.10999,771.10999,771.10999,771.10999,798.34003,798.34003,798.34003,798.34003,855.78003,855.78003,855.78003,855.78003,NaN,NaN,55.10307727521517,100,100.00000000000001
2020-04-16T09:00:00+07:00,794.01001,794.01001,794.01001,794.01001,775.25,775.25,775.25,775.25,802.5,802.5,802.5,802.5,864.33002,864.33002,864.33002,864.33002,NaN,NaN,56.455696860810015,100,100.00000000000001
2020-04-17T09:00:00+07:00,808.94,808.94,808.94,808.94,784.78998,784.78998,784.78998,784.78998,811.78998,811.78998,811.78998,811.78998,882.94,882.94,882.94,882.94,NaN,NaN,60.71306324426034,100,100.00000000000001
2020-04-20T09:00:00+07:00,812.91998,812.91998,812.91998,812.91998,787.15002,787.15002,787.15002,787.15002,813.26001,813.26001,813.26001,813.26001,891.48999,891.48999,891.48999,891.48999,NaN,NaN,61.78567350678868,100,100.00000000000001
2020-04-21T09:00:00+07:00,789.59998,789.59998,789.59998,789.59998,756.77002,756.77002,756.77002,756.77002,780.5,780.5,780.5,780.5,856.92999,856.92999,856.92999,856.92999,NaN,NaN,52.70571561827971,91.3871886140006,97.12906287133355
2020-04-22T09:00:00+07:00,802.84003,802.84003,802.84003,802.84003,762.57001,762.57001,762.57001,762.57001,789.08002,789.08002,789.08002,789.08002,867.88,867.88,867.88,867.88,NaN,NaN,56.60497194204169,85.25463368545965,92.21394076648676
2020-04-23T09:00:00+07:00,806.19,806.19,806.19,806.19,766.15997,766.15997,766.15997,766.15997,792.46997,792.46997,792.46997,792.46997,871.75,871.75,871.75,871.75,NaN,NaN,57.558427745903224,78.49872740248945,85.04684990064992
2020-04-24T09:00:00+07:00,811.77002,811.77002,811.77002,811.77002,772.96002,772.96002,772.96002,772.96002,800.82001,800.82001,800.82001,800.82001,874.81,874.81,874.81,874.81,NaN,NaN,59.16775145881487,82.83473069884799,82.19603059559904
2020-04-27T09:00:00+07:00,821.15997,821.15997,821.15997,821.15997,769.01001,769.01001,769.01001,769.01001,794.87,794.87,794.87,794.87,881.09003,881.09003,881.09003,881.09003,NaN,NaN,61.79320740179359,88.96728562738895,83.4335812429088
2020-04-28T09:00:00+07:00,823.47998,823.47998,823.47998,823.47998,765.70001,765.70001,765.70001,765.70001,790.53998,790.53998,790.53998,790.53998,884.21002,884.21002,884.21002,884.21002,NaN,NaN,62.43587437714947,95.72319191035916,89.17506941219871
2020-04-29T09:00:00+07:00,825.46997,825.46997,825.46997,825.46997,765.63,765.63,765.63,765.63,790.09003,790.09003,790.09003,790.09003,890.10999,890.10999,890.10999,890.10999,NaN,NaN,63.0106102298306,100,94.89682584591606
2020-05-04T09:00:00+07:00,810.32001,810.32001,810.32001,810.32001,759.40997,759.40997,759.40997,759.40997,783.48999,783.48999,783.48999,783.48999,875.98999,875.98999,875.98999,875.98999,NaN,NaN,55.98747310650299,82.68726377422506,92.80348522819476
2020-05-05T09:00:00+07:00,814.20001,814.20001,814.20001,814.20001,762.19,762.19,762.19,762.19,785.32001,785.32001,785.32001,785.32001,883.32001,883.32001,883.32001,883.32001,NaN,NaN,57.30012329743852,67.20272009987104,83.2966612913654
2020-05-06T09:00:00+07:00,826.21997,826.21997,826.21997,826.21997,778.38,778.38,778.38,778.38,801.81,801.81,801.81,801.81,894.78998,894.78998,894.78998,894.78998,NaN,NaN,61.16432300355405,61.23051855269876,70.37350080893164
2020-05-07T09:00:00+07:00,832.81,832.81,832.81,832.81,791.20001,791.20001,791.20001,791.20001,817.32001,817.32001,817.32001,817.32001,903.08002,903.08002,903.08002,903.08002,NaN,NaN,63.134142083232845,78.54325477847371,68.99216447701453
2020-05-08T09:00:00+07:00,834.89001,834.89001,834.89001,834.89001,809.40997,809.40997,809.40997,809.40997,839.59998,839.59998,839.59998,839.59998,905.35999,905.35999,905.35999,905.35999,NaN,NaN,63.75896756877435,94.02779845282771,77.93385726133342
2020-05-11T09:00:00+07:00,843.82001,843.82001,843.82001,843.82001,826.53003,826.53003,826.53003,826.53003,858.34998,858.34998,858.34998,858.34998,920.59003,920.59003,920.59003,920.59003,NaN,NaN,66.39251487979058,100,90.85701774376714
2020-05-12T09:00:00+07:00,853.90997,853.90997,853.90997,853.90997,834.73999,834.73999,834.73999,834.73999,864.22998,864.22998,864.22998,864.22998,942.63,942.63,942.63,942.63,NaN,NaN,69.12276038328794,100,98.00926615094257
2020-05-13T09:00:00+07:00,865.44,865.44,865.44,865.44,835.88,835.88,835.88,835.88,866.39001,866.39001,866.39001,866.39001,953.96002,953.96002,953.96002,953.96002,NaN,NaN,71.92914389191276,100,100
2020-05-14T09:00:00+07:00,869.44,869.44,869.44,869.44,833.78998,833.78998,833.78998,833.78998,863.12,863.12,863.12,863.12,957.66998,957.66998,957.66998,957.66998,NaN,NaN,72.85102769230382,100,100
2020-05-15T09:00:00+07:00,861,861,861,861,827.39001,827.39001,827.39001,827.39001,855.62,855.62,855.62,855.62,947.21002,947.21002,947.21002,947.21002,NaN,NaN,67.79201025291744,90.0000967300095,96.66669891000316
2020-05-18T09:00:00+07:00,865.63,865.63,865.63,865.63,838.39001,838.39001,838.39001,838.39001,870.34998,870.34998,870.34998,870.34998,951.46002,951.46002,951.46002,951.46002,NaN,NaN,69.06128599352986,82.5091064616333,90.83640106388093
2020-05-19T09:00:00+07:00,867.42999,867.42999,867.42999,867.42999,850.12,850.12,850.12,850.12,883.65997,883.65997,883.65997,883.65997,961.72998,961.72998,961.72998,961.72998,NaN,NaN,69.56346818645319,76.01075427235294,82.8399858213319
2020-05-20T09:00:00+07:00,872.90002,872.90002,872.90002,872.90002,856.09998,856.09998,856.09998,856.09998,888.09003,888.09003,888.09003,888.09003,962.46002,962.46002,962.46002,962.46002,NaN,NaN,71.09872271415983,82.54696513746254,80.35560862381625
2020-05-21T09:00:00+07:00,873.46997,873.46997,873.46997,873.46997,866.28998,866.28998,866.28998,866.28998,901.60999,901.60999,901.60999,901.60999,961.84003,961.84003,961.84003,961.84003,NaN,NaN,71.26138348028469,86.89578629012613,81.81783523331386
2020-05-22T09:00:00+07:00,871.84998,871.84998,871.84998,871.84998,854.5,854.5,854.5,854.5,887.89001,887.89001,887.89001,887.89001,956.52002,956.52002,956.52002,956.52002,NaN,NaN,70.05450893103745,87.39980595216186,85.61418579325016
2020-05-25T09:00:00+07:00,882.35999,882.35999,882.35999,882.35999,861.44,861.44,861.44,861.44,892.42999,892.42999,892.42999,892.42999,973.79999,973.79999,973.79999,973.79999,NaN,NaN,73.22295296097502,90.86349835704276,88.38636353311023
2020-05-26T09:00:00+07:00,891.40997,891.40997,891.40997,891.40997,869.88,869.88,869.88,869.88,901.01001,901.01001,901.01001,901.01001,991.92999,991.92999,991.92999,991.92999,NaN,NaN,75.61548567112172,94.00566747275538,90.75632392731997
2020-05-27T09:00:00+07:00,886.08002,886.08002,886.08002,886.08002,855.26001,855.26001,855.26001,855.26001,885.91998,885.91998,885.91998,885.91998,975.20001,975.20001,975.20001,975.20001,NaN,NaN,71.56015145009236,88.5988613013729,91.15600904372366
2020-05-28T09:00:00+07:00,888.41998,888.41998,888.41998,888.41998,858.25,858.25,858.25,858.25,888.90002,888.90002,888.90002,888.90002,976.23999,976.23999,976.23999,976.23999,NaN,NaN,72.26344780003234,76.4840451286923,86.36285796760683
2020-05-29T09:00:00+07:00,896.09998,896.09998,896.09998,896.09998,861.85999,861.85999,861.85999,861.85999,891.29999,891.29999,891.29999,891.29999,982.67999,982.67999,982.67999,982.67999,NaN,NaN,74.4929541652777,71.7012964318151,78.92806762062673
